file_name,page_num,item_order,text
LM10_E5390_12_31_2007_353502.pdf,7,3,0
LM10_E5445_12_31_2005.pdf,3,1,$363.30
LM10_E5509_12_31_2017_679887.pdf,3,1,260
LM10_E5509_12_31_2017_679887.pdf,3,2,153
LM10_E5523_12_31_2008_388943.pdf,3,1,250
LM10_E5523_12_31_2008_388943.pdf,4,1,70
LM10_E5523_12_31_2008_388943.pdf,4,2,231
LM10_E5523_12_31_2008_388943.pdf,5,1,500
LM10_E5523_12_31_2008_388943.pdf,6,1,70
LM10_E5523_12_31_2008_388943.pdf,6,2,231
LM10_E5539_12_31_2005.pdf,3,1,171
LM10_E5620_12_31_2006_320007.pdf,3,1,"1,200"
LM10_E5620_12_31_2006_320007.pdf,3,2,"1,200"
LM10_E5620_12_31_2006_320007.pdf,4,1,160
LM10_E5620_12_31_2006_320007.pdf,4,2,250
LM10_E5624_12_31_2009_426198.pdf,3,1,"2,000"
LM10_E5624_12_31_2009_426198.pdf,4,1,200
LM10_E5624_12_31_2009_426198.pdf,4,2,324
LM10_E5790_04_30_2005.pdf,3,1,247
LM10_E5790_04_30_2005.pdf,3,2,206
LM10_E5790_04_30_2005.pdf,3,3,247
LM10_E5790_04_30_2005.pdf,3,4,247
LM10_E5790_04_30_2005.pdf,3,5,247
LM10_E5790_04_30_2005.pdf,4,1,289
LM10_E5790_04_30_2005.pdf,4,2,990
LM10_E5790_04_30_2005.pdf,4,3,885
LM10_E5790_04_30_2005.pdf,4,4,128
LM10_E5790_04_30_2005.pdf,4,5,29
LM10_E5790_04_30_2005.pdf,4,6,746
LM10_E5790_04_30_2005.pdf,4,7,171
LM10_E5790_04_30_2005.pdf,4,8,23
LM10_E5790_04_30_2005.pdf,4,9,165
LM10_E5790_04_30_2005.pdf,4,10,247
LM10_E5790_04_30_2005.pdf,5,1,218
LM10_E5790_04_30_2005.pdf,5,2,160
LM10_E5790_04_30_2005.pdf,5,3,239
LM10_E5790_04_30_2005.pdf,5,4,262
LM10_E5790_04_30_2005.pdf,5,5,257
LM10_E5790_04_30_2005.pdf,6,1,239
LM10_E5790_04_30_2005.pdf,6,2,239
LM10_E5790_04_30_2005.pdf,6,3,653
LM10_E5790_04_30_2005.pdf,6,4,885
LM10_E5790_04_30_2005.pdf,6,5,182
LM10_E5790_04_30_2005.pdf,6,6,19
LM10_E5790_04_30_2005.pdf,6,7,746
LM10_E5790_04_30_2005.pdf,6,8,220
LM10_E5790_04_30_2005.pdf,6,9,36
LM10_E5790_04_30_2005.pdf,6,10,218
LM10_E5790_04_30_2005.pdf,6,11,239
LM10_E6073_6_30_2010_438447.pdf,3,1,700
LM10_E6073_6_30_2010_438447.pdf,3,2,0
LM10_E6073_6_30_2010_438447.pdf,4,1,"2,228"
LM10_E6073_6_30_2010_438447.pdf,5,1,"4,272"
LM10_E6073_6_30_2010_438447.pdf,5,2,0
LM10_E6073_6_30_2010_438447.pdf,6,1,"18,962"
LM10_E6073_6_30_2010_438447.pdf,6,2,"3,670"
LM10_E6073_6_30_2010_438447.pdf,7,1,375
LM10_E6073_6_30_2010_438447.pdf,8,1,278
LM10_E6073_6_30_2010_438447.pdf,9,1,600
LM10_E6073_6_30_2010_438447.pdf,9,2,86
LM10_E6073_6_30_2010_438447.pdf,10,1,"1,200"
LM10_E6264_12_31_2007_351857.pdf,3,1,"8,801"
LM10_E6264_12_31_2007_351857.pdf,3,2,"1,000"
LM10_E6264_12_31_2007_351857.pdf,3,3,"15,279"
LM10_E6294_12_31_2013_560679.pdf,3,1,"20,000"
LM10_E6294_12_31_2013_560679.pdf,3,2,0
LM10_E6294_12_31_2013_560679.pdf,3,3,0
LM10_E6294_12_31_2013_560679.pdf,3,4,0
LM10_E6294_12_31_2013_560679.pdf,3,5,o
LM10_E6294_12_31_2013_560679.pdf,4,1,"1,000"
LM10_E6294_12_31_2013_560679.pdf,4,2,"1,000"
LM10_E6294_12_31_2013_560679.pdf,4,3,0
LM10_E6294_12_31_2013_560679.pdf,4,4,0
LM10_E6294_12_31_2013_560679.pdf,4,5,0
LM10_E6294_12_31_2013_560679.pdf,5,1,"1,000"
LM10_E6294_12_31_2013_560679.pdf,5,2,0
LM10_E6294_12_31_2013_560679.pdf,5,3,0
LM10_E6294_12_31_2013_560679.pdf,5,4,o
LM10_E6294_12_31_2013_560679.pdf,5,5,0
LM10_E6294_12_31_2013_560679.pdf,6,1,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,2,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,3,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,4,"10,500"
LM10_E6294_12_31_2013_560679.pdf,6,5,0
LM10_E6294_12_31_2013_560679.pdf,7,1,"6,000"
LM10_E6294_12_31_2013_560679.pdf,7,2,0
LM10_E6294_12_31_2013_560679.pdf,7,3,0
LM10_E6294_12_31_2013_560679.pdf,7,4,0
LM10_E6294_12_31_2013_560679.pdf,7,5,0
LM10_E6294_12_31_2013_560679.pdf,8,1,"8,5001"
LM10_E6294_12_31_2013_560679.pdf,8,2,0
LM10_E6294_12_31_2013_560679.pdf,8,3,0
LM10_E6294_12_31_2013_560679.pdf,8,4,o
LM10_E6294_12_31_2013_560679.pdf,8,5,0
LM10_E6294_12_31_2013_560679.pdf,9,1,"7,577"
LM10_E6294_12_31_2013_560679.pdf,9,2,0
LM10_E6294_12_31_2013_560679.pdf,9,3,0
LM10_E6294_12_31_2013_560679.pdf,9,4,o
LM10_E6294_12_31_2013_560679.pdf,9,5,0
LM10_E6294_12_31_2013_560679.pdf,10,1,"2,000"
LM10_E6294_12_31_2013_560679.pdf,10,2,0
LM10_E6294_12_31_2013_560679.pdf,10,3,0
LM10_E6294_12_31_2013_560679.pdf,10,4,0
LM10_E6294_12_31_2013_560679.pdf,10,5,o
LM10_E6294_12_31_2013_560679.pdf,11,1,887
LM10_E6294_12_31_2013_560679.pdf,11,2,"7,500"
LM10_E6294_12_31_2013_560679.pdf,11,3,0
LM10_E6294_12_31_2013_560679.pdf,11,4,0
LM10_E6294_12_31_2013_560679.pdf,11,5,0
LM10_E6294_12_31_2013_560679.pdf,12,1,"9,500"
LM10_E6294_12_31_2013_560679.pdf,12,2,0
LM10_E6294_12_31_2013_560679.pdf,12,3,0
LM10_E6294_12_31_2013_560679.pdf,12,4,0
LM10_E6294_12_31_2013_560679.pdf,12,5,0
LM10_E6294_12_31_2013_560679.pdf,13,1,"16,000"
LM10_E6294_12_31_2013_560679.pdf,13,2,0
LM10_E6294_12_31_2013_560679.pdf,13,3,0
LM10_E6294_12_31_2013_560679.pdf,13,4,0
LM10_E6294_12_31_2013_560679.pdf,13,5,o
LM10_E6294_12_31_2013_560679.pdf,14,1,"2,700"
LM10_E6294_12_31_2013_560679.pdf,14,2,0
LM10_E6294_12_31_2013_560679.pdf,14,3,0
LM10_E6294_12_31_2013_560679.pdf,14,4,o
LM10_E6294_12_31_2013_560679.pdf,14,5,0
LM10_E6294_12_31_2013_560679.pdf,15,1,"25,844"
LM10_E6294_12_31_2013_560679.pdf,15,2,0
LM10_E6294_12_31_2013_560679.pdf,15,3,0
LM10_E6294_12_31_2013_560679.pdf,15,4,0
LM10_E6294_12_31_2013_560679.pdf,15,5,0
LM10_E6294_12_31_2013_560679.pdf,16,1,"4,000"
LM10_E6294_12_31_2013_560679.pdf,16,2,0
LM10_E6294_12_31_2013_560679.pdf,16,3,0
LM10_E6294_12_31_2013_560679.pdf,16,4,0
LM10_E6294_12_31_2013_560679.pdf,16,5,0;
LM10_E6294_12_31_2013_560679.pdf,17,1,"1,300"
LM10_E6294_12_31_2013_560679.pdf,17,2,0
LM10_E6294_12_31_2013_560679.pdf,17,3,0
LM10_E6294_12_31_2013_560679.pdf,17,4,0
LM10_E6294_12_31_2013_560679.pdf,17,5,0
LM10_E6294_12_31_2013_560679.pdf,18,1,"3,000"
LM10_E6294_12_31_2013_560679.pdf,18,2,0;
LM10_E6294_12_31_2013_560679.pdf,18,3,0
LM10_E6294_12_31_2013_560679.pdf,18,4,0
LM10_E6294_12_31_2013_560679.pdf,18,5,0
LM10_E63912_12_31_2007_357449.pdf,3,1,178
LM10_E63912_12_31_2007_357449.pdf,3,2,85
LM10_E63912_12_31_2007_357449.pdf,3,3,106
LM10_E63912_12_31_2009_414863.pdf,3,1,750
LM10_E63912_12_31_2009_414863.pdf,3,2,500
LM10_E63912_12_31_2009_414863.pdf,4,1,400
LM10_E63912_12_31_2009_414863.pdf,4,2,"2,000"
LM10_E63912_12_31_2009_414863.pdf,4,3,"1,500"
LM10_E63912_12_31_2009_414863.pdf,5,1,550
LM10_E63912_12_31_2009_414863.pdf,5,2,500
LM10_E63912_12_31_2009_414863.pdf,5,3,500
LM10_E63912_12_31_2009_414863.pdf,6,1,"2,500"
LM10_E6392_3_31_2012_499170.pdf,3,1,"1,023"
LM10_E6392_3_31_2012_499170.pdf,3,2,"1,400"
LM10_E6392_3_31_2012_499170.pdf,3,3,0
LM10_E6392_3_31_2012_499170.pdf,4,1,400
LM10_E6392_3_31_2012_499170.pdf,4,2,0
LM10_E6392_3_31_2012_499170.pdf,4,3,0
LM10_E6392_3_31_2012_499170.pdf,4,4,0
LM10_E6392_3_31_2012_499170.pdf,4,5,0
LM10_E6392_3_31_2012_499170.pdf,5,1,"2,191"
LM10_E6392_3_31_2012_499170.pdf,5,2,218
LM10_E6392_3_31_2012_499170.pdf,5,3,"1,600"
LM10_E6392_3_31_2012_499170.pdf,5,4,175
LM10_E6392_3_31_2012_499170.pdf,6,1,52
LM10_E6392_3_31_2012_499170.pdf,6,2,0
LM10_E63944_12_31_2017_673978.pdf,3,1,"1,000"
LM10_E63944_12_31_2017_673978.pdf,4,1,300
LM10_E63967_12_31_2007_345494.pdf,3,1,"10,000"
LM10_E6397_02_28_2007_331253.pdf,3,1,"1,500"
LM10_E6397_02_28_2007_331253.pdf,4,1,"1,485"
LM10_E6397_02_28_2007_331253.pdf,5,1,350
LM10_E6397_02_28_2007_331253.pdf,6,1,"2,500"
LM10_E6397_02_28_2007_331253.pdf,7,1,400
LM10_E6397_02_28_2007_331253.pdf,8,1,"3,000"
LM10_E6397_02_28_2007_331253.pdf,8,2,"2,000"
LM10_E6397_02_28_2007_331253.pdf,9,1,500
LM10_E6397_02_28_2007_331253.pdf,10,1,885
LM10_E6397_02_28_2007_331253.pdf,11,1,"1,500"
LM10_E6397_02_28_2007_331253.pdf,12,1,820
LM10_E6397_02_28_2007_331253.pdf,13,1,500
LM10_E6397_02_28_2007_331253.pdf,15,1,610
LM10_E6397_02_28_2007_331253.pdf,16,1,315
LM10_E6397_02_28_2007_331253.pdf,17,1,315
LM10_E6397_02_28_2007_331253.pdf,18,1,315
LM10_E6397_02_28_2007_331253.pdf,19,1,315
LM10_E6397_02_28_2007_331253.pdf,19,2,380
LM10_E6397_02_28_2007_331253.pdf,20,1,900
LM10_E6397_02_28_2007_331253.pdf,20,2,900
LM10_E6397_02_28_2007_331253.pdf,21,1,900
LM10_E6397_02_28_2007_331253.pdf,22,1,900
LM10_E6397_02_28_2007_331253.pdf,23,1,900
LM10_E6397_02_28_2007_331253.pdf,24,1,900
LM10_E6397_02_28_2007_331253.pdf,24,2,900
LM10_E6397_02_28_2007_331253.pdf,25,1,900
LM10_E6397_02_28_2007_331253.pdf,26,1,900
LM10_E6397_02_28_2007_331253.pdf,27,1,290
LM10_E6397_02_28_2007_331253.pdf,28,1,290
LM10_E6397_02_28_2007_331253.pdf,29,1,290
LM10_E6397_02_28_2007_331253.pdf,30,1,290
LM10_E6397_02_28_2007_331253.pdf,31,1,380
LM10_E6397_02_28_2007_331253.pdf,32,1,380
LM10_E6397_02_28_2007_331253.pdf,33,1,380
LM10_E6397_02_28_2007_331253.pdf,34,1,"1,000"
LM10_E63990_12_31_2016_646089.pdf,3,1,500
LM10_E63990_12_31_2016_646089.pdf,4,1,400
LM10_E63990_12_31_2016_646089.pdf,5,1,500
LM10_E63990_12_31_2016_646089.pdf,6,1,400
LM10_E63990_12_31_2016_646089.pdf,7,1,300
LM10_E63990_12_31_2016_646089.pdf,7,2,o
LM10_E63990_12_31_2016_646089.pdf,8,1,500
LM10_E63990_12_31_2016_646089.pdf,9,1,500
LM10_E63990_12_31_2016_646089.pdf,9,2,o
LM10_E63990_12_31_2016_646089.pdf,9,3,"1,000"
LM10_E63990_12_31_2016_646089.pdf,10,1,250
LM10_E63990_12_31_2016_646089.pdf,11,1,200
LM10_E63990_12_31_2016_646089.pdf,12,1,0
LM10_E63990_12_31_2016_646089.pdf,13,1,O
LM10_E64007_12_31_2015_607857.pdf,3,1,18
LM10_E64007_12_31_2015_607857.pdf,3,2,69
LM10_E64007_12_31_2015_607857.pdf,3,3,11
LM10_E64007_12_31_2015_607857.pdf,3,4,11
LM10_E64007_12_31_2015_607857.pdf,3,5,50
LM10_E64007_12_31_2015_607857.pdf,4,1,14
LM10_E64007_12_31_2015_607857.pdf,4,2,11
LM10_E64007_12_31_2015_607857.pdf,4,3,74
LM10_E64007_12_31_2015_607857.pdf,4,4,13
LM10_E64050_12_31_2017_675564.pdf,3,1,250)
LM10_E64050_12_31_2017_675564.pdf,3,2,500
LM10_E64050_12_31_2017_675564.pdf,3,3,250
LM10_E64050_12_31_2017_675564.pdf,3,4,250
LM10_E64050_12_31_2017_675564.pdf,3,5,250
LM10_E64050_12_31_2017_675564.pdf,4,1,500
LM10_E64050_12_31_2017_675564.pdf,4,2,0
LM10_E64050_12_31_2017_675564.pdf,4,3,0
LM10_E64050_12_31_2017_675564.pdf,5,1,188
LM10_E64050_12_31_2017_675564.pdf,5,2,259
LM10_E64050_12_31_2017_675564.pdf,5,3,260
LM10_E64050_12_31_2017_675564.pdf,5,4,"1,040"
LM10_E64050_12_31_2017_675564.pdf,5,5,628
LM10_E64050_12_31_2017_675564.pdf,6,1,452
LM10_E64050_12_31_2017_675564.pdf,6,2,179
LM10_E64050_12_31_2017_675564.pdf,6,3,190
LM10_E64050_12_31_2017_675564.pdf,7,1,"15,000"
LM10_E64050_12_31_2017_675564.pdf,8,1,"2,750)"
LM10_E64050_12_31_2017_675564.pdf,9,1,"1,250"
LM10_E64050_12_31_2017_675564.pdf,10,1,"1,000"
LM10_E64050_12_31_2017_675564.pdf,11,1,"1,500"
LM10_E64050_12_31_2017_675564.pdf,12,1,"1,500"
LM10_E64050_12_31_2017_675564.pdf,13,1,"1,175"
LM10_E64050_12_31_2017_675564.pdf,14,1,1;610
LM10_E64061_12_31_2009_422112.pdf,3,1,400
LM10_E64070_01_01_2008_359434.pdf,3,1,"1,920"
LM10_E64077_12_31_2007_359441.pdf,3,1,"1,700"
LM10_E64077_12_31_2007_359441.pdf,4,1,500
LM10_E64202_12_31_2011_479427.pdf,3,1,"7,500"
LM10_E64202_12_31_2011_479427.pdf,3,2,"1,500"
LM10_E64202_12_31_2011_479427.pdf,3,3,"1,500"
LM10_E64202_12_31_2011_479427.pdf,4,1,"1,500"
LM10_E64202_12_31_2011_479427.pdf,4,2,"1,500"
LM10_E64236_12_31_2009_422809.pdf,3,1,"1,660"
LM10_E64236_12_31_2009_422809.pdf,3,2,"1,475"
LM10_E64250_12_31_2008_392051.pdf,3,1,950
LM10_E64250_12_31_2008_392051.pdf,3,2,350
LM10_E64250_12_31_2008_392051.pdf,3,3,"2,266"
LM10_E64275_12_31_2008_447688.pdf,3,1,"2,500"
LM10_E64275_12_31_2008_447688.pdf,3,2,"4,259"
LM10_E64275_12_31_2008_447688.pdf,3,3,"4,781"
LM10_E64275_12_31_2008_447688.pdf,3,4,"20,818"
LM10_E64325_12_31_2013_575535.pdf,3,1,500
LM10_E64328_12_31_2009_410418.pdf,3,1,500
LM10_E64373_12_31_2008_412859.pdf,3,1,"1,250"
LM10_E64373_12_31_2008_412859.pdf,3,2,"35,105"
LM10_E64373_12_31_2008_412859.pdf,3,3,"10,512"
LM10_E64395_12_31_2009_440917.pdf,3,1,"49,862.54"
LM10_E64411_12_31_2008_439799.pdf,3,1,"24,843"
LM-10_E64435_12_31_2009_425147.pdf,3,1,"1,236"
LM-10_E64435_12_31_2009_425147.pdf,3,2,433
LM-10_E64435_12_31_2009_425147.pdf,3,3,240
LM-10_E64435_12_31_2009_425147.pdf,4,1,"33,775"
LM10_E64472_01_01_2011_508191.pdf,3,1,340
LM10_E64472_01_01_2011_508191.pdf,4,1,600
LM10_E64499_12_31_2012_537132.pdf,3,1,"7,493"
LM10_E64543_12_31_2008_433269.pdf,3,1,"2,742"
LM10_E64612_6_30_2009_441373.pdf,3,1,"$21,692.18"
LM10_E64612_6_30_2009_441373.pdf,3,2,"$9,932.68"
LM10_E64653_12_31_2013_552619.pdf,4,1,0
LM10_E64653_12_31_2013_552619.pdf,4,2,0
LM10_E64653_12_31_2013_552619.pdf,4,3,0
LM10_E64653_12_31_2013_552619.pdf,4,4,0
LM10_E64653_12_31_2013_552619.pdf,4,5,0
LM10_E64653_12_31_2013_552619.pdf,5,1,75
LM10_E64653_12_31_2013_552619.pdf,5,2,25
LM10_E64724_12_31_2014_575711.pdf,3,1,"4,230"
LM10_E64724_12_31_2014_575711.pdf,3,2,"1,160"
LM10_E64733_12_31_2010_457348.pdf,3,1,"4,879"
LM10_E64733_12_31_2010_457348.pdf,3,2,454
LM10_E64766_12_31_2009_460749.pdf,3,1,"8,500"
LM10_E64766_12_31_2009_460749.pdf,3,2,"11,000"
LM10_E64766_12_31_2009_460749.pdf,3,3,"7,500"
LM10_E64789_12_31_2010_464125.pdf,3,1,500-00
LM10_E64789_12_31_2010_464125.pdf,3,2,2000.00
LM10_E64789_12_31_2010_464125.pdf,3,3,2500.00
LM10_E64817_06_30_2015_599825.pdf,3,1,"12,841"
LM10_E64888_12_31_2012_537401.pdf,3,1,"20,314"
LM10_E64920_12_31_2011_475874.pdf,3,1,"2,099"
LM10_E65038_6_30_2012_506254.pdf,3,1,"21,608.62"
LM10_E65103_12_31_2012_509985.pdf,3,1,"3,446"
LM10_E65103_12_31_2012_509985.pdf,3,2,"2,578"
LM10_E65789_12_31_2013_542428.pdf,3,1,"32,980"
LM10_E66114_06_28_2014_561287.pdf,3,1,"94,000"
LM10_E66114_06_28_2014_561287.pdf,3,2,"44,000"
LM10_E66114_06_28_2014_561287.pdf,3,3,"2,168"
LM10_E66114_06_28_2014_561287.pdf,4,1,"11,721"
LM10_E66114_06_28_2014_561287.pdf,4,2,"6,095"
LM10_E66114_06_28_2014_561287.pdf,5,1,"11,320"
LM10_E66187_12_31_2013_575119.pdf,3,1,"5,000"
LM10_E66187_12_31_2013_575119.pdf,3,2,"5,000"
LM10_E66187_12_31_2013_575119.pdf,3,3,"5,100"
LM10_E66247_12_31_2014_576676.pdf,3,1,"22,216"
LM10_E66337_12_31_2015_620275.pdf,3,1,"59,533"
LM10_E66337_12_31_2015_620275.pdf,3,2,"164,588"
LM10_E66461_12_31_2015_620405.pdf,3,1,"1,750"
LM10_E66461_12_31_2015_620405.pdf,4,1,"10,000"
LM10_E66461_12_31_2015_620405.pdf,4,2,0
LM10_E66515_12_31_2014_590291.pdf,3,1,"$18,055.16"
LM10_E66515_12_31_2014_590291.pdf,3,2,"$6,772.41"
LM10_E66730_09_30_2015_602829.pdf,3,1,"16,200"
LM10_E66730_09_30_2015_602829.pdf,3,2,0
LM10_E66730_09_30_2015_602829.pdf,3,3,0
LM10_E66730_09_30_2015_602829.pdf,3,4,0
LM10_E66730_09_30_2015_602829.pdf,3,5,0
LM10_E66784_12_31_2015_605414.pdf,3,1,"50,323"
LM10_E66784_12_31_2015_605414.pdf,3,2,978
LM10_E66784_12_31_2015_605414.pdf,3,3,"28,623"
LM10_E66935_01_02_2016_619024.pdf,3,1,"73,425"
LM10_E66935_01_02_2016_619024.pdf,4,1,"18,003"
LM10_E66935_01_02_2016_619024.pdf,4,2,"18,601"
LM10_E67011_12_31_2015_619975.pdf,3,1,"1,260"
LM10_E67011_12_31_2015_619975.pdf,4,1,"1,815"
LM10_E67011_12_31_2015_619975.pdf,5,1,300
LM10_E67484_12_31_2016_638205.pdf,3,1,493
LM10_E67484_12_31_2016_638205.pdf,4,1,493
LM10_E67484_12_31_2016_638205.pdf,5,1,493
LM10_E67484_12_31_2016_638205.pdf,6,1,493
LM10_E67780_06_30_2017_657264.pdf,3,1,"2,900"
LM10_E67780_06_30_2017_657264.pdf,4,1,"2,900"
LM10_E67780_06_30_2017_657264.pdf,5,1,"5,000"
LM10_E67780_06_30_2017_657264.pdf,6,1,"2,000"
LM10_E67780_06_30_2017_657264.pdf,7,1,450
LM10_E67780_06_30_2017_657264.pdf,7,2,o
LM10_E67780_06_30_2017_657264.pdf,8,1,"4,500"
LM10_E67780_06_30_2017_657264.pdf,8,2,"4,800"
LM10_E67780_06_30_2017_657264.pdf,9,1,"2,500"
LM10_E67780_06_30_2017_657264.pdf,10,1,"1,800"
LM10_E67780_06_30_2017_657264.pdf,11,1,"2,500"
LM10_E67780_06_30_2017_657264.pdf,12,1,"2,500"
LM10_E67780_06_30_2017_657264.pdf,12,2,"5,000"
LM10_E67780_06_30_2017_657264.pdf,13,1,"2,500"
LM10_E67780_06_30_2017_657264.pdf,14,1,250
LM10_E67780_06_30_2017_657264.pdf,14,2,500
LM10_E67780_06_30_2017_657264.pdf,15,1,"2,300"
LM10_E67780_06_30_2017_657264.pdf,15,2,"5,000"
LM10_E67780_06_30_2017_657264.pdf,16,1,"1,000"
LM10_E67780_06_30_2017_657264.pdf,17,1,"5,000"
LM10_E67818_09_27_2015_659903.pdf,3,1,0
LM10_E67818_09_27_2015_659903.pdf,3,2,"14,182"
LM10_E67818_09_27_2015_659903.pdf,3,3,o
LM10_E67872_12_31_2017_664821.pdf,3,1,408
LM10_E67872_12_31_2017_664821.pdf,3,2,408
LM10_E67872_12_31_2017_664821.pdf,4,1,780
LM10_E67872_12_31_2017_664821.pdf,5,1,360
LM10_E67872_12_31_2017_664821.pdf,5,2,0
LM10_E67981_12_31_2017_671496.pdf,3,1,"13,086"
LM10_E68060_01_28_2017_674859.pdf,3,1,"15,000"
LM10_E68060_01_28_2017_674859.pdf,3,2,"9,000"
LM10_E68060_01_28_2017_674859.pdf,3,3,"3,186"
LM10_E68098_12_31_2017_675648.pdf,3,1,"$30,945.18"
LM10_E68315_01_31_2019_703737.pdf,3,1,"$35,453.59"
LM10_E68315_01_31_2019_703737.pdf,3,2,"$10,575.12"
LM10_E68484_12_31_2018_698614.pdf,3,1,"20,863"
LM10_E68484_12_31_2018_698614.pdf,3,2,"5,680"
LM10_E68682_06_30_2018_705800.pdf,3,1,"35,318"
LM10_E68682_06_30_2018_705800.pdf,3,2,"85,478"
LM10_E68682_06_30_2018_705800.pdf,3,3,"44,920"
